Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_False,CryoSleep_True,deck,side,region1,region2,region3,region4,region5,region6,region7,group,sum,vr,spa,room,shop,food
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,7017,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7018,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,717.0,0.0,0.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7019,717.0,0.0,0.0,0.0,1.0,0.0
1,0,0.0,750.0,957.0,0.0,722.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7019,2429.0,0.29724166323589957,0.0,0.0,0.39398929600658705,0.3087690407575134
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,7020,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,0.0,0,0,0,1,0,0,0,7021,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,5552.0,6.0,8.0,226.0,False,True,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,7022,5792.0,0.03901933701657458,0.0013812154696132596,0.0,0.0010359116022099447,0.9585635359116023
2,0,0.0,664.0,0.0,2.0,2177.0,False,True,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,7022,2843.0,0.7657404150545198,0.0007034822370735139,0.0,0.0,0.23355610270840663
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,7025,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,1678.0,0.0,36.0,3128.0,False,True,False,True,False,False,True,False,2,0.0,1,0,0,0,0,0,0,7026,4842.0,0.6460140437835605,0.007434944237918215,0.0,0.0,0.3465510119785213
1,0,26.0,266.0,404.0,0.0,0.0,True,False,False,False,False,True,True,False,4,1.0,0,1,0,0,0,0,0,7027,696.0,0.0,0.0,0.03735632183908046,0.5804597701149425,0.382183908045977
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,True,False,2,0.0,0,0,0,1,0,0,0,7028,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,7028,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,2330.0,120.0,0.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7029,2450.0,0.0,0.04897959183673469,0.0,0.9510204081632653,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,3,1.0,0,0,0,0,1,0,0,7029,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,1.0,0,0,0,1,0,0,0,7031,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,176.0,414.0,133.0,0.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7032,723.0,0.0,0.1839557399723375,0.0,0.5726141078838174,0.24343015214384509
1,0,1216.0,0.0,30.0,43.0,0.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7034,1289.0,0.0,0.03335919317300233,0.943366951124903,0.023273855702094646,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,7036,0.0,0.0,0.0,0.0,0.0,0.0
1,0,782.0,0.0,0.0,2503.0,1.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,7037,3286.0,0.00030432136335970786,0.7617163724893488,0.23797930614729154,0.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,7038,0.0,0.0,0.0,0.0,0.0,0.0
2,0,56.0,0.0,81.0,0.0,468.0,True,False,False,False,True,False,True,False,3,1.0,0,0,0,0,1,0,0,7039,605.0,0.7735537190082644,0.0,0.09256198347107437,0.13388429752066117,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,7040,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,0.0,0,0,0,0,1,0,0,7041,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,0,0,0,1,0,0,0,7042,0.0,0.0,0.0,0.0,0.0,0.0
1,0,235.0,0.0,1642.0,1042.0,229.0,False,False,True,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,7044,3148.0,0.0727445997458704,0.3310038119440915,0.07465057179161372,0.5216010165184244,0.0
1,0,1043.0,0.0,138.0,0.0,0.0,False,False,True,True,False,False,True,False,3,1.0,1,0,0,0,0,0,0,7045,1181.0,0.0,0.0,0.8831498729889924,0.11685012701100762,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,0.0,0,0,0,1,0,0,0,7047,0.0,0.0,0.0,0.0,0.0,0.0
1,0,332.0,9.0,356.0,0.0,0.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7048,697.0,0.0,0.0,0.4763271162123386,0.5107604017216643,0.01291248206599713
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,7049,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,999.0,0.0,0.0,4.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7050,1003.0,0.003988035892323031,0.0,0.0,0.0,0.996011964107677
2,0,42.0,0.0,352.0,1.0,369.0,False,False,True,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,7051,764.0,0.4829842931937173,0.0013089005235602095,0.0549738219895288,0.4607329842931937,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,True,False,4,0.0,0,1,0,0,0,0,0,7052,0.0,0.0,0.0,0.0,0.0,0.0
1,0,64.0,4.0,0.0,1125.0,0.0,True,False,False,False,True,False,True,False,3,1.0,0,0,0,0,1,0,0,7053,1193.0,0.0,0.9430008382229673,0.053646269907795474,0.0,0.003352891869237217
2,0,0.0,2093.0,0.0,3409.0,30.0,False,True,False,True,False,False,True,False,3,0.0,1,0,0,0,0,0,0,7056,5532.0,0.005422993492407809,0.616232827187274,0.0,0.0,0.37834417932031816
1,0,3332.0,878.0,926.0,781.0,0.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7057,5917.0,0.0,0.13199256379922258,0.5631232043265169,0.15649822545208722,0.1483860064221734
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,True,3,0.0,0,0,0,0,1,0,0,7058,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,7059,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2224.0,0.0,105.0,1.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,7060,2330.0,0.0,0.00042918454935622315,0.9545064377682403,0.045064377682403435,0.0
1,0,4.0,1666.0,0.0,35.0,40.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,7061,1745.0,0.022922636103151862,0.02005730659025788,0.002292263610315186,0.0,0.954727793696275
1,0,0.0,13.0,0.0,720.0,170.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7062,903.0,0.18826135105204872,0.7973421926910299,0.0,0.0,0.014396456256921373
2,0,0.0,0.0,0.0,0.0,595.0,True,False,False,False,True,False,True,False,3,0.0,0,0,0,0,1,0,0,7068,595.0,1.0,0.0,0.0,0.0,0.0
1,0,0.0,125.0,0.0,663.0,0.0,True,False,False,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7069,788.0,0.0,0.8413705583756346,0.0,0.0,0.15862944162436549
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,0.0,0,0,0,1,0,0,0,7069,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,7069,0.0,0.0,0.0,0.0,0.0,0.0
3,0,526.0,2.0,0.0,0.0,0.0,True,False,False,False,True,False,True,False,2,0.0,0,0,0,1,0,0,0,7071,528.0,0.0,0.0,0.9962121212121212,0.0,0.003787878787878788
3,0,1.0,2.0,0.0,102.0,0.0,True,False,False,False,True,False,True,False,3,0.0,0,0,0,0,1,0,0,7072,105.0,0.0,0.9714285714285714,0.009523809523809525,0.0,0.01904761904761905
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,7073,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,1,0,0,0,7074,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,3.0,797.0,5.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7074,805.0,0.006211180124223602,0.9900621118012423,0.0,0.0037267080745341614,0.0
2,0,21.0,0.0,844.0,0.0,0.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7077,865.0,0.0,0.0,0.024277456647398842,0.9757225433526011,0.0
0,0,244.0,0.0,100.0,423.0,14.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,7078,781.0,0.01792573623559539,0.5416133162612036,0.31241997439180536,0.12804097311139565,0.0
0,0,0.0,722.0,0.0,37.0,8.0,True,False,False,True,False,False,True,False,3,0.0,0,0,0,0,1,0,0,7079,767.0,0.010430247718383311,0.048239895697522815,0.0,0.0,0.9413298565840938
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,1.0,0,0,0,1,0,0,0,7080,0.0,0.0,0.0,0.0,0.0,0.0
2,0,143.0,47.0,0.0,717.0,87.0,True,False,False,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7082,994.0,0.0875251509054326,0.721327967806841,0.14386317907444668,0.0,0.047283702213279676
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,0.0,1,0,0,0,0,0,0,7083,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,7083,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,158.0,0.0,0.0,912.0,True,False,False,True,False,False,True,False,3,0.0,0,0,0,0,1,0,0,7084,1070.0,0.8523364485981308,0.0,0.0,0.0,0.14766355140186915
3,0,453.0,1.0,1911.0,0.0,0.0,False,False,True,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7085,2365.0,0.0,0.0,0.19154334038054968,0.8080338266384778,0.00042283298097251583
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,True,3,1.0,0,0,0,0,1,0,0,7085,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,1.0,0,0,0,0,1,0,0,7085,0.0,0.0,0.0,0.0,0.0,0.0
1,0,590.0,0.0,1.0,168.0,16.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7086,775.0,0.02064516129032258,0.2167741935483871,0.7612903225806451,0.0012903225806451613,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,7087,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,742.0,0.0,125.0,3.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7088,870.0,0.0034482758620689655,0.14367816091954022,0.0,0.0,0.8528735632183908
1,0,1040.0,2487.0,0.0,174.0,182.0,False,True,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,7089,3883.0,0.0468709760494463,0.04481071336595416,0.2678341488539789,0.0,0.6404841617306206
0,0,0.0,610.0,267.0,0.0,0.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7090,877.0,0.0,0.0,0.0,0.30444697833523376,0.6955530216647663
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,7091,0.0,0.0,0.0,0.0,0.0,0.0
1,0,61.0,397.0,185.0,1.0,0.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7092,644.0,0.0,0.0015527950310559005,0.09472049689440994,0.28726708074534163,0.6164596273291926
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,7093,0.0,0.0,0.0,0.0,0.0,0.0
2,0,10.0,2478.0,2080.0,19.0,328.0,False,True,False,False,False,True,True,False,4,1.0,0,1,0,0,0,0,0,7094,4915.0,0.06673448626653103,0.0038657171922685655,0.002034587995930824,0.4231943031536114,0.5041709053916582
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,0,0,0,1,0,0,0,7095,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,0.0,1,0,0,0,0,0,0,7096,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,14.0,0.0,0.0,2325.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,7096,2339.0,0.9940145361265498,0.0,0.0,0.0,0.005985463873450192
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,0.0,1,0,0,0,0,0,0,7096,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,44.0,4761.0,5.0,41.0,False,True,False,True,False,False,True,False,2,1.0,1,0,0,0,0,0,0,7097,4851.0,0.008451865594722737,0.0010307153164296021,0.0,0.9814471243042672,0.009070294784580499
0,0,0.0,3124.0,40.0,219.0,189.0,False,True,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,7097,3572.0,0.05291153415453528,0.06131019036954087,0.0,0.011198208286674132,0.8745800671892497
2,1,527.0,1863.0,0.0,417.0,2905.0,False,True,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,7097,5712.0,0.508578431372549,0.07300420168067227,0.09226190476190477,0.0,0.32615546218487396
2,1,0.0,16.0,12.0,2349.0,12.0,False,True,False,True,False,False,True,False,2,1.0,1,0,0,0,0,0,0,7097,2389.0,0.0050230221850146506,0.9832565927166178,0.0,0.0050230221850146506,0.006697362913352867
2,0,3.0,0.0,651.0,0.0,78.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7098,732.0,0.10655737704918032,0.0,0.004098360655737705,0.889344262295082,0.0
1,0,301.0,0.0,19.0,0.0,0.0,True,False,False,True,False,False,True,False,3,1.0,0,0,0,0,1,0,0,7099,320.0,0.0,0.0,0.940625,0.059375,0.0
3,0,906.0,22.0,0.0,8293.0,391.0,True,False,False,False,False,True,True,False,1,1.0,1,0,0,0,0,0,0,7104,9612.0,0.040678318768206406,0.86277569704536,0.09425717852684144,0.0,0.0022888056595921765
2,0,159.0,4387.0,2.0,3.0,485.0,False,True,False,False,False,True,True,False,1,1.0,1,0,0,0,0,0,0,7104,5036.0,0.09630659253375695,0.0005957108816521049,0.031572676727561554,0.0003971405877680699,0.8711278792692613
1,0,0.0,6.0,552.0,20.0,0.0,True,False,False,True,False,False,True,False,3,1.0,0,0,0,0,1,0,0,7105,578.0,0.0,0.03460207612456748,0.0,0.9550173010380623,0.010380622837370242
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,0.0,0,0,0,0,1,0,0,7106,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,7683.0,0.0,13016.0,0.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,7109,20699.0,0.0,0.6288226484371225,0.0,0.0,0.37117735156287746
1,0,0.0,3.0,0.0,0.0,546.0,True,False,False,False,True,False,True,False,3,0.0,0,0,0,0,1,0,0,7110,549.0,0.994535519125683,0.0,0.0,0.0,0.00546448087431694
1,0,1058.0,0.0,0.0,280.0,0.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7111,1338.0,0.0,0.20926756352765322,0.7907324364723468,0.0,0.0
1,0,0.0,0.0,0.0,0.0,757.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7113,757.0,1.0,0.0,0.0,0.0,0.0
1,0,9.0,1.0,0.0,492.0,109.0,True,False,False,True,False,False,True,False,3,0.0,0,0,0,0,1,0,0,7113,611.0,0.1783960720130933,0.8052373158756138,0.014729950900163666,0.0,0.0016366612111292963
1,0,0.0,489.0,21.0,0.0,184.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7114,694.0,0.26512968299711814,0.0,0.0,0.03025936599423631,0.7046109510086456
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,0,0,0,1,0,0,0,7116,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,1.0,1,0,0,0,0,0,0,7117,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,1381.0,2.0,0.0,0.0,True,False,False,False,True,False,True,False,3,1.0,0,0,0,0,1,0,0,7118,1383.0,0.0,0.0,0.0,0.0014461315979754157,0.9985538684020245
1,0,415.0,479.0,0.0,1019.0,239.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7119,2152.0,0.11105947955390334,0.47351301115241634,0.1928438661710037,0.0,0.2225836431226766
1,0,0.0,0.0,0.0,0.0,1201.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7120,1201.0,1.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,0.0,1,0,0,0,0,0,0,7121,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,0.0,1,0,0,0,0,0,0,7121,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3.0,0.0,664.0,683.0,34.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7126,1384.0,0.024566473988439308,0.4934971098265896,0.002167630057803468,0.4797687861271676,0.0
1,0,0.0,4155.0,0.0,1368.0,42.0,False,True,False,False,False,True,True,False,1,1.0,1,0,0,0,0,0,0,7127,5565.0,0.007547169811320755,0.24582210242587602,0.0,0.0,0.7466307277628033
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,1.0,1,0,0,0,0,0,0,7127,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0,4462.0,1.0,9206.0,3.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,7128,13673.0,0.00021941051707745192,0.6732977400716741,7.31368390258173e-05,7.31368390258173e-05,0.3263365757331968
2,0,0.0,4322.0,3.0,153.0,52.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,7128,4530.0,0.011479028697571744,0.03377483443708609,0.0,0.0006622516556291391,0.954083885209713
2,0,0.0,2612.0,1.0,131.0,2714.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,7128,5458.0,0.49725174056430926,0.0240014657383657,0.0,0.00018321729571271528,0.4785635764016123
1,0,602.0,0.0,0.0,0.0,24.0,True,False,False,True,False,False,True,False,2,0.0,0,0,0,1,0,0,0,7132,626.0,0.038338658146964855,0.0,0.9616613418530351,0.0,0.0
1,0,457.0,0.0,11.0,335.0,0.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7133,803.0,0.0,0.41718555417185554,0.5691158156911582,0.0136986301369863,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,0,0,0,1,0,0,0,7134,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,134.0,482.0,0.0,27.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7137,643.0,0.041990668740279936,0.0,0.0,0.749611197511664,0.208398133748056
1,0,0.0,10.0,0.0,0.0,738.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7140,748.0,0.9866310160427807,0.0,0.0,0.0,0.013368983957219251
1,0,0.0,0.0,1128.0,0.0,45.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7142,1173.0,0.03836317135549872,0.0,0.0,0.9616368286445013,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7142,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,4,0.0,0,1,0,0,0,0,0,7142,0.0,0.0,0.0,0.0,0.0,0.0
1,0,907.0,0.0,437.0,2.0,0.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7143,1346.0,0.0,0.0014858841010401188,0.673848439821694,0.324665676077266,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,7144,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0.0,287.0,0.0,1442.0,66.0,False,True,False,True,False,False,True,False,2,0.0,1,0,0,0,0,0,0,7148,1795.0,0.03676880222841226,0.8033426183844011,0.0,0.0,0.15988857938718662
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,3,1.0,0,0,0,0,1,0,0,7149,0.0,0.0,0.0,0.0,0.0,0.0
2,0,288.0,0.0,592.0,670.0,40.0,False,False,True,False,False,True,True,False,4,1.0,0,1,0,0,0,0,0,7151,1590.0,0.025157232704402517,0.42138364779874216,0.1811320754716981,0.3723270440251572,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,7152,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,0,0,0,1,0,0,0,7152,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,669.0,16.0,True,False,False,False,True,False,True,False,3,0.0,0,0,0,0,1,0,0,7155,685.0,0.02335766423357664,0.9766423357664233,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7156,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7156,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,4,0.0,0,1,0,0,0,0,0,7156,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7156,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,2,0.0,0,0,0,0,0,0,1,7157,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1631.0,0.0,754.0,0.0,0.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,7157,2385.0,0.0,0.0,0.6838574423480084,0.3161425576519916,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False,True,1,0.0,1,0,0,0,0,0,0,7159,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,7160,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,3624.0,0.0,1537.0,498.0,False,True,False,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7161,5659.0,0.08800141367732815,0.27160275667078987,0.0,0.0,0.6403958296518819
4,0,43.0,21.0,22.0,50.0,731.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7162,867.0,0.8431372549019608,0.05767012687427912,0.049596309111880045,0.025374855824682813,0.02422145328719723
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,0.0,0,0,0,0,1,0,0,7165,0.0,0.0,0.0,0.0,0.0,0.0
1,0,862.0,0.0,5.0,2032.0,0.0,False,False,True,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7166,2899.0,0.0,0.7009313556398759,0.29734391169368746,0.0017247326664367024,0.0
2,0,0.0,3676.0,0.0,1743.0,1.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,7167,5420.0,0.00018450184501845018,0.32158671586715865,0.0,0.0,0.6782287822878229
1,0,0.0,11.0,793.0,0.0,84.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,1,0,0,0,7168,888.0,0.0945945945945946,0.0,0.0,0.8930180180180181,0.012387387387387387
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,0,0,0,1,0,0,0,7170,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,0,0,0,1,0,0,0,7171,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,0,0,0,1,0,0,0,7173,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,773.0,0.0,4.0,True,False,False,False,False,True,True,False,3,1.0,0,0,0,0,1,0,0,7175,777.0,0.005148005148005148,0.0,0.0,0.9948519948519948,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,1.0,1,0,0,0,0,0,0,7176,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,6050.0,0.0,662.0,920.0,False,True,False,False,False,True,True,False,1,1.0,1,0,0,0,0,0,0,7176,7632.0,0.12054507337526206,0.08674004192872117,0.0,0.0,0.7927148846960168
1,0,0.0,3590.0,0.0,27.0,0.0,False,True,False,False,False,True,True,False,1,1.0,1,0,0,0,0,0,0,7176,3617.0,0.0,0.007464749792645839,0.0,0.0,0.9925352502073541
2,0,102.0,12.0,14.0,669.0,0.0,True,False,False,False,False,True,True,False,3,0.0,0,0,0,0,1,0,0,7177,797.0,0.0,0.8393977415307403,0.12797992471769135,0.01756587202007528,0.015056461731493099
3,0,3.0,2251.0,0.0,95.0,12.0,True,False,False,False,False,True,True,False,4,1.0,0,1,0,0,0,0,0,7179,2361.0,0.005082592121982211,0.04023718763235917,0.0012706480304955528,0.0,0.9534095722151631
2,0,0.0,338.0,0.0,453.0,0.0,True,False,False,False,False,True,True,False,4,0.0,0,1,0,0,0,0,0,7180,791.0,0.0,0.572692793931732,0.0,0.0,0.427307206068268
